 # Time,   Mach,     alfa,     beta,     Clp,     Cm_alfa,     Cm_p_alfa,     Cm_q,     Cn_beta,     Cn_r 
4.100e-03, 2.322e+00, 7.884e-04, 8.093e-03, -1.419e-02, 2.637e+00, -3.088e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.110e-03, 2.322e+00, -4.934e-04, 7.891e-03, -1.419e-02, 2.637e+00, -3.099e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.120e-03, 2.322e+00, -1.772e-03, 7.459e-03, -1.419e-02, 2.637e+00, -3.111e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.130e-03, 2.322e+00, -2.657e-03, 6.997e-03, -1.419e-02, 2.637e+00, -3.120e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.140e-03, 2.322e+00, -3.605e-03, 6.310e-03, -1.419e-02, 2.637e+00, -3.131e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.150e-03, 2.322e+00, -4.486e-03, 5.408e-03, -1.419e-02, 2.637e+00, -3.142e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.160e-03, 2.322e+00, -5.136e-03, 4.457e-03, -1.419e-02, 2.637e+00, -3.152e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.170e-03, 2.322e+00, -5.599e-03, 3.451e-03, -1.419e-02, 2.637e+00, -3.161e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.180e-03, 2.322e+00, -5.893e-03, 2.336e-03, -1.419e-02, 2.637e+00, -3.171e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.190e-03, 2.322e+00, -5.978e-03, 1.339e-03, -1.419e-02, 2.637e+00, -3.180e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.200e-03, 2.322e+00, -5.924e-03, 5.153e-04, -1.419e-02, 2.637e+00, -3.187e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.210e-03, 2.322e+00, -5.707e-03, -4.555e-04, -1.419e-02, 2.637e+00, -3.195e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.220e-03, 2.322e+00, -5.269e-03, -1.473e-03, -1.419e-02, 2.637e+00, -3.204e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.230e-03, 2.322e+00, -4.826e-03, -2.145e-03, -1.419e-02, 2.637e+00, -3.210e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.240e-03, 2.322e+00, -4.204e-03, -2.818e-03, -1.419e-02, 2.637e+00, -3.218e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.250e-03, 2.322e+00, -3.462e-03, -3.370e-03, -1.419e-02, 2.637e+00, -3.225e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.260e-03, 2.322e+00, -2.692e-03, -3.747e-03, -1.419e-02, 2.637e+00, -3.232e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.270e-03, 2.322e+00, -1.836e-03, -3.980e-03, -1.419e-02, 2.637e+00, -3.238e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.280e-03, 2.322e+00, -1.079e-03, -4.039e-03, -1.419e-02, 2.637e+00, -3.244e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.290e-03, 2.322e+00, -4.386e-04, -3.982e-03, -1.419e-02, 2.637e+00, -3.249e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.300e-03, 2.322e+00, 3.105e-04, -3.779e-03, -1.419e-02, 2.637e+00, -3.254e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.310e-03, 2.322e+00, 9.305e-04, -3.476e-03, -1.419e-02, 2.637e+00, -3.258e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.320e-03, 2.322e+00, 1.648e-03, -2.903e-03, -1.419e-02, 2.637e+00, -3.264e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.330e-03, 2.322e+00, 2.050e-03, -2.396e-03, -1.419e-02, 2.637e+00, -3.268e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.340e-03, 2.322e+00, 2.263e-03, -2.013e-03, -1.419e-02, 2.637e+00, -3.271e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.350e-03, 2.322e+00, 2.477e-03, -1.406e-03, -1.419e-02, 2.637e+00, -3.274e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.360e-03, 2.322e+00, 2.559e-03, -7.556e-04, -1.419e-02, 2.637e+00, -3.277e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.370e-03, 2.322e+00, 2.512e-03, -1.890e-04, -1.419e-02, 2.637e+00, -3.280e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.380e-03, 2.322e+00, 2.351e-03, 3.580e-04, -1.419e-02, 2.637e+00, -3.282e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.390e-03, 2.321e+00, 2.082e-03, 8.550e-04, -1.420e-02, 2.637e+00, -3.284e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.400e-03, 2.321e+00, 1.689e-03, 1.305e-03, -1.420e-02, 2.637e+00, -3.285e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.410e-03, 2.321e+00, 1.290e-03, 1.601e-03, -1.420e-02, 2.637e+00, -3.286e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.420e-03, 2.321e+00, 7.701e-04, 1.835e-03, -1.420e-02, 2.637e+00, -3.287e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.430e-03, 2.321e+00, 2.932e-04, 1.935e-03, -1.420e-02, 2.637e+00, -3.288e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.440e-03, 2.321e+00, -2.789e-04, 1.928e-03, -1.420e-02, 2.637e+00, -3.288e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.450e-03, 2.321e+00, -9.410e-04, 1.744e-03, -1.420e-02, 2.637e+00, -3.287e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.460e-03, 2.321e+00, -1.272e-03, 1.567e-03, -1.420e-02, 2.637e+00, -3.287e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.470e-03, 2.321e+00, -1.722e-03, 1.201e-03, -1.420e-02, 2.637e+00, -3.286e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.480e-03, 2.321e+00, -2.029e-03, 8.172e-04, -1.420e-02, 2.637e+00, -3.285e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.490e-03, 2.321e+00, -2.289e-03, 3.009e-04, -1.420e-02, 2.637e+00, -3.283e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.500e-03, 2.321e+00, -2.450e-03, -4.258e-04, -1.420e-02, 2.637e+00, -3.280e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.510e-03, 2.321e+00, -2.456e-03, -7.971e-04, -1.420e-02, 2.637e+00, -3.279e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.520e-03, 2.321e+00, -2.355e-03, -1.423e-03, -1.420e-02, 2.637e+00, -3.276e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.530e-03, 2.321e+00, -2.144e-03, -1.976e-03, -1.420e-02, 2.637e+00, -3.273e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.540e-03, 2.321e+00, -1.803e-03, -2.516e-03, -1.420e-02, 2.637e+00, -3.269e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.550e-03, 2.321e+00, -1.282e-03, -3.048e-03, -1.420e-02, 2.637e+00, -3.265e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.560e-03, 2.321e+00, -6.260e-04, -3.472e-03, -1.420e-02, 2.637e+00, -3.260e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.570e-03, 2.321e+00, -4.808e-05, -3.701e-03, -1.420e-02, 2.637e+00, -3.256e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.580e-03, 2.321e+00, 7.267e-04, -3.852e-03, -1.420e-02, 2.637e+00, -3.251e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.590e-03, 2.321e+00, 1.291e-03, -3.863e-03, -1.420e-02, 2.637e+00, -3.247e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.600e-03, 2.321e+00, 2.128e-03, -3.736e-03, -1.420e-02, 2.637e+00, -3.241e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.610e-03, 2.321e+00, 2.918e-03, -3.450e-03, -1.420e-02, 2.637e+00, -3.234e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.620e-03, 2.321e+00, 3.581e-03, -3.067e-03, -1.420e-02, 2.637e+00, -3.229e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.630e-03, 2.321e+00, 4.234e-03, -2.519e-03, -1.420e-02, 2.637e+00, -3.222e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.640e-03, 2.321e+00, 4.784e-03, -1.865e-03, -1.420e-02, 2.637e+00, -3.215e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.650e-03, 2.321e+00, 5.234e-03, -1.091e-03, -1.420e-02, 2.637e+00, -3.208e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.660e-03, 2.321e+00, 5.591e-03, -8.854e-05, -1.420e-02, 2.637e+00, -3.200e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.670e-03, 2.321e+00, 5.746e-03, 9.115e-04, -1.420e-02, 2.637e+00, -3.191e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.680e-03, 2.321e+00, 5.743e-03, 1.717e-03, -1.420e-02, 2.637e+00, -3.185e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.690e-03, 2.321e+00, 5.547e-03, 2.861e-03, -1.420e-02, 2.637e+00, -3.175e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.700e-03, 2.321e+00, 5.157e-03, 3.912e-03, -1.420e-02, 2.637e+00, -3.166e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.710e-03, 2.321e+00, 4.646e-03, 4.798e-03, -1.420e-02, 2.637e+00, -3.157e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.720e-03, 2.321e+00, 3.934e-03, 5.669e-03, -1.420e-02, 2.637e+00, -3.147e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.730e-03, 2.321e+00, 3.067e-03, 6.425e-03, -1.420e-02, 2.637e+00, -3.137e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.740e-03, 2.321e+00, 2.089e-03, 7.030e-03, -1.420e-02, 2.637e+00, -3.127e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.750e-03, 2.321e+00, 9.642e-04, 7.493e-03, -1.420e-02, 2.637e+00, -3.117e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.760e-03, 2.321e+00, -5.532e-04, 7.810e-03, -1.420e-02, 2.637e+00, -3.103e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.770e-03, 2.321e+00, -1.665e-03, 7.846e-03, -1.420e-02, 2.637e+00, -3.094e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.780e-03, 2.321e+00, -2.981e-03, 7.686e-03, -1.420e-02, 2.637e+00, -3.082e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.790e-03, 2.321e+00, -4.140e-03, 7.357e-03, -1.420e-02, 2.637e+00, -3.071e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.800e-03, 2.321e+00, -5.216e-03, 6.877e-03, -1.420e-02, 2.637e+00, -3.061e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.810e-03, 2.321e+00, -6.593e-03, 5.965e-03, -1.420e-02, 2.637e+00, -3.046e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.820e-03, 2.321e+00, -7.638e-03, 4.968e-03, -1.420e-02, 2.637e+00, -3.034e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.830e-03, 2.321e+00, -8.526e-03, 3.794e-03, -1.420e-02, 2.637e+00, -3.021e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.840e-03, 2.321e+00, -9.194e-03, 2.544e-03, -1.420e-02, 2.637e+00, -3.008e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.850e-03, 2.321e+00, -9.689e-03, 1.130e-03, -1.420e-02, 2.637e+00, -2.995e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.860e-03, 2.321e+00, -9.993e-03, -7.634e-04, -1.420e-02, 2.637e+00, -2.978e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.870e-03, 2.321e+00, -9.976e-03, -2.238e-03, -1.420e-02, 2.637e+00, -2.965e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.880e-03, 2.321e+00, -9.731e-03, -3.754e-03, -1.420e-02, 2.637e+00, -2.951e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.890e-03, 2.321e+00, -9.196e-03, -5.379e-03, -1.420e-02, 2.637e+00, -2.936e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.900e-03, 2.321e+00, -8.506e-03, -6.734e-03, -1.420e-02, 2.637e+00, -2.922e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.910e-03, 2.321e+00, -7.375e-03, -8.283e-03, -1.420e-02, 2.637e+00, -2.905e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.920e-03, 2.321e+00, -6.193e-03, -9.446e-03, -1.420e-02, 2.637e+00, -2.891e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.930e-03, 2.321e+00, -4.722e-03, -1.050e-02, -1.420e-02, 2.637e+00, -2.875e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.940e-03, 2.321e+00, -3.421e-03, -1.118e-02, -1.420e-02, 2.637e+00, -2.862e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.950e-03, 2.321e+00, -1.472e-03, -1.184e-02, -1.420e-02, 2.637e+00, -2.844e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.960e-03, 2.321e+00, 8.141e-04, -1.216e-02, -1.420e-02, 2.637e+00, -2.823e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.970e-03, 2.321e+00, 2.487e-03, -1.212e-02, -1.420e-02, 2.637e+00, -2.808e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.980e-03, 2.321e+00, 4.220e-03, -1.184e-02, -1.420e-02, 2.637e+00, -2.793e-01, -1.640e+01, 0.000e+00, 0.000e+00
4.990e-03, 2.320e+00, 6.267e-03, -1.116e-02, -1.420e-02, 2.637e+00, -2.774e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.000e-03, 2.320e+00, 8.060e-03, -1.022e-02, -1.420e-02, 2.637e+00, -2.756e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.010e-03, 2.320e+00, 9.549e-03, -9.123e-03, -1.420e-02, 2.637e+00, -2.740e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.020e-03, 2.320e+00, 1.117e-02, -7.480e-03, -1.420e-02, 2.637e+00, -2.720e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.030e-03, 2.320e+00, 1.232e-02, -5.855e-03, -1.420e-02, 2.637e+00, -2.703e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.040e-03, 2.320e+00, 1.314e-02, -4.279e-03, -1.420e-02, 2.637e+00, -2.688e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.050e-03, 2.320e+00, 1.391e-02, -1.983e-03, -1.420e-02, 2.637e+00, -2.667e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.060e-03, 2.320e+00, 1.429e-02, 7.133e-04, -1.420e-02, 2.637e+00, -2.643e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.070e-03, 2.320e+00, 1.426e-02, 2.391e-03, -1.420e-02, 2.637e+00, -2.629e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.080e-03, 2.320e+00, 1.394e-02, 4.562e-03, -1.420e-02, 2.637e+00, -2.610e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.090e-03, 2.320e+00, 1.320e-02, 6.864e-03, -1.420e-02, 2.637e+00, -2.589e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.100e-03, 2.320e+00, 1.211e-02, 9.005e-03, -1.420e-02, 2.637e+00, -2.569e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.110e-03, 2.320e+00, 1.068e-02, 1.096e-02, -1.420e-02, 2.637e+00, -2.548e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.120e-03, 2.320e+00, 9.167e-03, 1.249e-02, -1.420e-02, 2.637e+00, -2.530e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.130e-03, 2.320e+00, 7.004e-03, 1.407e-02, -1.420e-02, 2.637e+00, -2.508e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.140e-03, 2.320e+00, 5.298e-03, 1.497e-02, -1.420e-02, 2.637e+00, -2.491e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.150e-03, 2.320e+00, 2.655e-03, 1.588e-02, -1.420e-02, 2.637e+00, -2.468e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.160e-03, 2.320e+00, 5.439e-04, 1.627e-02, -1.420e-02, 2.637e+00, -2.450e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.170e-03, 2.320e+00, -2.249e-03, 1.634e-02, -1.420e-02, 2.637e+00, -2.427e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.180e-03, 2.320e+00, -5.370e-03, 1.586e-02, -1.420e-02, 2.637e+00, -2.401e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.190e-03, 2.320e+00, -7.432e-03, 1.519e-02, -1.420e-02, 2.637e+00, -2.383e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.200e-03, 2.320e+00, -9.409e-03, 1.425e-02, -1.420e-02, 2.637e+00, -2.365e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.210e-03, 2.320e+00, -1.184e-02, 1.260e-02, -1.420e-02, 2.637e+00, -2.341e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.220e-03, 2.320e+00, -1.399e-02, 1.053e-02, -1.420e-02, 2.637e+00, -2.316e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.230e-03, 2.320e+00, -1.544e-02, 8.615e-03, -1.420e-02, 2.637e+00, -2.297e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.240e-03, 2.320e+00, -1.688e-02, 5.946e-03, -1.420e-02, 2.637e+00, -2.272e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.250e-03, 2.320e+00, -1.774e-02, 3.477e-03, -1.420e-02, 2.637e+00, -2.251e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.260e-03, 2.320e+00, -1.821e-02, 1.101e-03, -1.420e-02, 2.637e+00, -2.232e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.270e-03, 2.320e+00, -1.835e-02, -1.989e-03, -1.420e-02, 2.636e+00, -2.207e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.280e-03, 2.320e+00, -1.791e-02, -5.277e-03, -1.420e-02, 2.636e+00, -2.181e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.290e-03, 2.320e+00, -1.721e-02, -7.655e-03, -1.420e-02, 2.636e+00, -2.162e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.300e-03, 2.320e+00, -1.589e-02, -1.048e-02, -1.420e-02, 2.636e+00, -2.137e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.310e-03, 2.320e+00, -1.435e-02, -1.278e-02, -1.420e-02, 2.636e+00, -2.115e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.320e-03, 2.320e+00, -1.254e-02, -1.479e-02, -1.420e-02, 2.636e+00, -2.094e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.330e-03, 2.320e+00, -9.745e-03, -1.701e-02, -1.420e-02, 2.636e+00, -2.067e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.340e-03, 2.320e+00, -7.473e-03, -1.830e-02, -1.420e-02, 2.636e+00, -2.047e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.350e-03, 2.320e+00, -4.443e-03, -1.946e-02, -1.420e-02, 2.636e+00, -2.022e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.360e-03, 2.320e+00, -1.809e-03, -2.004e-02, -1.420e-02, 2.636e+00, -2.001e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.370e-03, 2.320e+00, 1.577e-03, -2.026e-02, -1.420e-02, 2.636e+00, -1.976e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.380e-03, 2.320e+00, 4.628e-03, -1.996e-02, -1.420e-02, 2.636e+00, -1.953e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.390e-03, 2.320e+00, 7.642e-03, -1.920e-02, -1.420e-02, 2.636e+00, -1.929e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.400e-03, 2.320e+00, 1.087e-02, -1.781e-02, -1.420e-02, 2.636e+00, -1.903e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.410e-03, 2.320e+00, 1.350e-02, -1.614e-02, -1.420e-02, 2.636e+00, -1.880e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.420e-03, 2.320e+00, 1.638e-02, -1.354e-02, -1.420e-02, 2.636e+00, -1.852e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.430e-03, 2.320e+00, 1.832e-02, -1.109e-02, -1.420e-02, 2.636e+00, -1.829e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.440e-03, 2.320e+00, 2.002e-02, -8.100e-03, -1.420e-02, 2.636e+00, -1.804e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.450e-03, 2.320e+00, 2.095e-02, -5.760e-03, -1.420e-02, 2.636e+00, -1.786e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.460e-03, 2.320e+00, 2.173e-02, -2.658e-03, -1.420e-02, 2.636e+00, -1.763e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.470e-03, 2.320e+00, 2.205e-02, 1.144e-03, -1.420e-02, 2.636e+00, -1.735e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.480e-03, 2.320e+00, 2.189e-02, 3.817e-03, -1.420e-02, 2.636e+00, -1.717e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.490e-03, 2.320e+00, 2.079e-02, 8.484e-03, -1.420e-02, 2.636e+00, -1.683e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.500e-03, 2.320e+00, 1.974e-02, 1.097e-02, -1.420e-02, 2.636e+00, -1.664e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.510e-03, 2.320e+00, 1.833e-02, 1.341e-02, -1.420e-02, 2.636e+00, -1.644e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.520e-03, 2.320e+00, 1.584e-02, 1.655e-02, -1.420e-02, 2.636e+00, -1.617e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.530e-03, 2.320e+00, 1.285e-02, 1.918e-02, -1.420e-02, 2.636e+00, -1.590e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.540e-03, 2.320e+00, 1.045e-02, 2.074e-02, -1.420e-02, 2.636e+00, -1.570e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.550e-03, 2.320e+00, 7.426e-03, 2.216e-02, -1.420e-02, 2.636e+00, -1.548e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.560e-03, 2.320e+00, 3.638e-03, 2.326e-02, -1.420e-02, 2.636e+00, -1.521e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.570e-03, 2.320e+00, 3.734e-04, 2.369e-02, -1.420e-02, 2.636e+00, -1.499e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.580e-03, 2.320e+00, -3.064e-03, 2.364e-02, -1.420e-02, 2.636e+00, -1.477e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.590e-03, 2.320e+00, -7.901e-03, 2.272e-02, -1.420e-02, 2.636e+00, -1.444e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.600e-03, 2.319e+00, -1.083e-02, 2.162e-02, -1.420e-02, 2.636e+00, -1.424e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.610e-03, 2.319e+00, -1.358e-02, 2.016e-02, -1.420e-02, 2.636e+00, -1.404e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.620e-03, 2.319e+00, -1.654e-02, 1.802e-02, -1.420e-02, 2.636e+00, -1.381e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.630e-03, 2.319e+00, -1.954e-02, 1.499e-02, -1.420e-02, 2.636e+00, -1.354e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.640e-03, 2.319e+00, -2.179e-02, 1.181e-02, -1.420e-02, 2.636e+00, -1.329e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.650e-03, 2.319e+00, -2.373e-02, 7.746e-03, -1.420e-02, 2.636e+00, -1.301e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.660e-03, 2.319e+00, -2.455e-02, 5.079e-03, -1.420e-02, 2.635e+00, -1.284e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.670e-03, 2.319e+00, -2.519e-02, 1.173e-03, -1.420e-02, 2.635e+00, -1.259e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.680e-03, 2.319e+00, -2.524e-02, -2.428e-03, -1.420e-02, 2.635e+00, -1.238e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.690e-03, 2.319e+00, -2.450e-02, -7.199e-03, -1.420e-02, 2.635e+00, -1.209e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.700e-03, 2.319e+00, -2.343e-02, -1.046e-02, -1.420e-02, 2.635e+00, -1.188e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.710e-03, 2.319e+00, -2.198e-02, -1.347e-02, -1.420e-02, 2.635e+00, -1.168e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.720e-03, 2.319e+00, -1.965e-02, -1.691e-02, -1.420e-02, 2.635e+00, -1.144e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.730e-03, 2.319e+00, -1.645e-02, -2.024e-02, -1.420e-02, 2.635e+00, -1.117e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.740e-03, 2.319e+00, -1.344e-02, -2.251e-02, -1.420e-02, 2.635e+00, -1.096e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.750e-03, 2.319e+00, -1.027e-02, -2.425e-02, -1.420e-02, 2.635e+00, -1.075e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.760e-03, 2.319e+00, -5.818e-03, -2.585e-02, -1.420e-02, 2.635e+00, -1.048e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.770e-03, 2.319e+00, -2.409e-03, -2.650e-02, -1.420e-02, 2.635e+00, -1.029e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.780e-03, 2.319e+00, 1.771e-03, -2.668e-02, -1.420e-02, 2.635e+00, -1.006e-01, -1.640e+01, 0.000e+00, 0.000e+00
5.790e-03, 2.319e+00, 5.477e-03, -2.630e-02, -1.420e-02, 2.635e+00, -9.855e-02, -1.640e+01, 0.000e+00, 0.000e+00
5.800e-03, 2.319e+00, 9.872e-03, -2.513e-02, -1.420e-02, 2.635e+00, -9.610e-02, -1.640e+01, 0.000e+00, 0.000e+00
5.810e-03, 2.319e+00, 1.407e-02, -2.322e-02, -1.420e-02, 2.635e+00, -9.363e-02, -1.640e+01, 0.000e+00, 0.000e+00
5.820e-03, 2.319e+00, 1.695e-02, -2.134e-02, -1.420e-02, 2.635e+00, -9.181e-02, -1.640e+01, 0.000e+00, 0.000e+00
5.830e-03, 2.319e+00, 2.000e-02, -1.868e-02, -1.420e-02, 2.635e+00, -8.969e-02, -1.640e+01, 0.000e+00, 0.000e+00
5.840e-03, 2.319e+00, 2.308e-02, -1.497e-02, -1.420e-02, 2.635e+00, -8.720e-02, -1.640e+01, 0.000e+00, 0.000e+00
5.850e-03, 2.319e+00, 2.544e-02, -1.082e-02, -1.420e-02, 2.635e+00, -8.476e-02, -1.640e+01, 0.000e+00, 0.000e+00
